from_stop_id,to_stop_id,transfer_type,min_transfer_time
46182,46181,2,60
46180,39174,2,60
46176,43875,2,60
46175,46151,2,60
46174,46173,2,60
46174,31906,2,60
46173,31906,2,60
46172,46171,2,60
462,461,2,120
46140,46139,2,60
46132,46130,2,60
46132,46126,2,60
46132,46125,2,60
46132,46124,2,60
46132,46123,2,60
46132,46122,2,60
46132,46121,2,60
46132,46120,2,60
47344,46216,2,180
47344,34087,2,60
47344,2478,2,180
47344,2477,2,180
47343,10915,2,60
47342,35583,2,60
47341,10383,2,60
47339,45766,2,60
47339,45764,2,60
47337,3513,2,60
47336,47335,2,60
47334,47333,2,60
667,47327,2,60
47326,47008,2,60
47326,227,2,60
47286,47285,2,60
949,47283,2,60
47281,33525,2,60
47280,46707,2,60
47279,46441,2,60
47277,47276,2,60
47274,34456,2,60
47271,42709,2,60
47270,452,2,60
47269,37601,2,60
47268,449,2,60
56,47267,2,60
671,47266,2,60
47264,30443,2,60
47263,47155,2,60
46130,46126,2,60
46130,46125,2,60
46130,46124,2,60
46130,46123,2,60
46130,46122,2,60
46130,46121,2,60
46130,46120,2,60
46128,46127,2,60
46126,46125,2,60
46126,46124,2,60
46126,46123,2,60
46126,46122,2,60
46126,46121,2,60
46126,46120,2,60
46125,46124,2,60
46125,46123,2,60
46125,46122,2,60
46125,46121,2,60
46125,46120,2,60
46124,46123,2,60
46124,46122,2,60
46124,46121,2,60
46124,46120,2,60
46123,46122,2,60
46123,46121,2,60
46123,46120,2,60
46122,46121,2,60
46122,46120,2,60
46121,46120,2,60
46111,45435,2,60
46109,46108,2,60
46101,43343,2,60
46098,46097,2,60
46096,46095,2,60
46093,46092,2,60
46093,46091,2,60
46093,43031,2,60
46092,46091,2,60
46092,43031,2,60
46091,43031,2,60
46088,44038,2,60
46088,39054,2,60
46088,35954,2,180
46088,35834,2,60
46088,34350,2,60
46088,32503,2,60
46088,32502,2,60
46088,2230,2,60
46088,2226,2,60
46088,2206,2,180
46076,31908,2,60
46076,2790,2,360
46076,125,2,240
46076,124,2,300
46075,46074,2,60
46132,46067,2,360
46130,46067,2,360
46126,46067,2,360
46125,46067,2,360
46124,46067,2,360
46123,46067,2,360
46122,46067,2,360
46121,46067,2,360
46120,46067,2,360
46015,1797,2,60
46014,46013,2,60
46011,35934,2,60
46009,42286,2,60
46008,45018,2,60
46004,46003,2,60
801,46000,2,60
46000,10502,2,60
46000,10501,2,60
45980,235,2,60
45970,45963,2,60
45969,45964,2,60
460,459,2,120
45912,2559,2,60
45896,45895,2,60
45896,2610,2,60
45896,2609,2,60
45895,2610,2,60
45895,2609,2,60
45891,43514,2,60
45891,30545,2,60
45888,45887,2,60
45888,3058,2,60
45888,3057,2,60
45887,3058,2,60
45887,3057,2,60
933,45886,2,60
932,45886,2,60
45886,45885,2,60
933,45885,2,60
932,45885,2,60
45857,45856,2,60
45855,45854,2,60
45853,45852,2,60
45853,11096,2,60
45853,11095,2,60
45852,11096,2,60
45852,11095,2,60
45851,2441,2,60
45842,45817,2,60
45842,11875,2,60
45840,45833,2,60
45838,1716,2,60
45838,1715,2,60
43917,39941,2,60
43917,39920,2,60
43917,39919,2,60
43915,11856,2,60
43880,1476,2,60
43880,1475,2,60
43855,43854,2,60
43838,43836,2,300
43838,43835,2,300
43836,43835,2,60
43755,43754,2,60
43737,43736,2,60
43737,42575,2,60
43737,42574,2,60
43737,37439,2,240
43737,37438,2,240
43736,42575,2,60
43736,42574,2,60
43736,37439,2,240
43736,37438,2,240
43734,10264,2,60
43716,43715,2,60
43677,43676,2,60
43661,43659,2,60
43661,10729,2,60
43661,10728,2,60
43659,10729,2,60
43659,10728,2,60
43651,43650,2,60
43649,1975,2,60
43649,1974,2,60
43648,3104,2,60
43644,37350,2,60
43641,43640,2,60
43639,43638,2,60
43637,43636,2,60
43634,2796,2,60
43634,12178,2,60
43634,12109,2,60
43574,101,2,60
43557,1718,2,60
43557,1717,2,60
43555,43554,2,60
43535,43534,2,60
43514,30545,2,60
435,11810,2,180
43495,43494,2,60
43478,37098,2,60
43477,43476,2,60
43477,43475,2,60
43476,43475,2,60
43454,10199,2,60
43454,10198,2,60
435,434,2,60
43435,43434,2,60
43421,43420,2,60
43421,148,2,60
43420,148,2,60
434,11810,2,180
43395,43394,2,60
43374,42354,2,60
43356,1046,2,60
43310,43309,2,60
43307,1321,2,60
43307,1320,2,60
43305,42024,2,60
43305,3001,2,60
43304,43303,2,60
43301,43300,2,60
43299,43298,2,60
43274,352,2,60
43274,351,2,60
43274,11223,2,60
43274,10568,2,60
599,43226,2,60
43226,43225,2,60
43226,43224,2,60
43226,10945,2,60
599,43225,2,60
46807,30505,2,60
46807,30504,2,60
46792,2688,2,60
46783,46782,2,60
46783,46009,2,60
46783,42286,2,60
46782,46009,2,60
46782,42286,2,60
46770,46188,2,60
46762,10845,2,60
46762,10844,2,60
46735,2708,2,60
46735,2707,2,60
46735,2705,2,60
46725,46724,2,60
46721,46718,2,60
46705,2715,2,60
46705,10515,2,60
46703,2854,2,60
46703,2853,2,60
46688,2402,2,60
46685,46684,2,60
46683,46681,2,60
46675,46368,2,60
46664,46132,2,420
46664,46130,2,420
46664,46126,2,420
46664,46125,2,420
46664,46124,2,420
46664,46123,2,420
46664,46122,2,420
46664,46121,2,420
46664,46120,2,420
46664,46067,2,60
46662,46661,2,60
46645,46644,2,240
46645,435,2,60
46645,434,2,60
46645,11810,2,180
46644,435,2,240
46644,434,2,240
46644,11810,2,180
46645,46642,2,180
46644,46642,2,60
46642,435,2,180
46642,434,2,180
46642,11810,2,180
466,10906,2,120
46593,35958,2,60
46593,35957,2,60
46593,35774,2,60
46593,2186,2,60
46593,2185,2,60
46593,11921,2,60
46593,10947,2,180
46593,10946,2,180
46593,10638,2,180
46593,10637,2,180
46569,42954,2,180
46569,1179,2,120
46552,46551,2,60
46536,46535,2,60
46524,46523,2,60
46524,202,2,60
46523,202,2,60
46518,10359,2,60
46498,46497,2,60
46496,46495,2,60
46471,44382,2,60
46440,43435,2,60
46440,43434,2,60
46439,46438,2,60
46437,3020,2,60
46436,46435,2,60
46436,362,2,60
46436,12264,2,60
46435,362,2,60
46435,12264,2,60
46433,46432,2,60
46431,46430,2,60
46427,46426,2,60
46425,46424,2,60
46422,32962,2,60
46422,1095,2,60
46422,1089,2,60
46422,1087,2,60
46420,46419,2,60
46420,10165,2,60
46419,10165,2,60
46418,46417,2,60
46416,46415,2,60
46414,46413,2,60
46412,46411,2,60
46410,46409,2,60
46408,46407,2,60
46406,46405,2,60
46404,46403,2,60
46396,46395,2,60
46392,46391,2,60
46388,46387,2,60
46386,46385,2,60
46380,46379,2,60
46378,46377,2,60
46376,46375,2,60
46374,46373,2,60
46372,46371,2,60
46370,46369,2,60
46367,1260,2,60
46366,1482,2,60
46364,46331,2,60
46360,46359,2,60
46358,46357,2,60
46355,46354,2,60
46353,46352,2,60
46351,46350,2,60
46349,46348,2,60
46347,46346,2,60
464,463,2,120
46345,46344,2,60
46343,46342,2,60
46341,46340,2,60
46339,46338,2,60
46337,46336,2,60
46328,46327,2,60
46322,46321,2,60
46318,1029,2,60
46315,46314,2,60
46311,11753,2,60
46310,46190,2,60
46310,46189,2,60
46309,46308,2,60
46307,46289,2,60
46304,1769,2,60
43225,43224,2,60
43225,10945,2,60
599,43224,2,60
43224,10945,2,60
43218,1070,2,60
43215,43214,2,60
43124,43123,2,60
43120,43119,2,60
43120,42616,2,180
43119,42616,2,180
43118,43117,2,60
43114,2359,2,120
43114,2358,2,120
43035,43034,2,60
43030,43029,2,60
43030,43028,2,120
43030,43027,2,120
43029,43028,2,120
43029,43027,2,120
43028,43027,2,60
43026,43025,2,60
64,43024,2,60
43022,43021,2,60
43022,10084,2,60
43021,10084,2,60
43015,43014,2,60
43015,11338,2,60
43015,11337,2,60
43014,11338,2,60
43014,11337,2,60
42994,1809,2,60
42964,2685,2,60
42959,42958,2,60
42959,2686,2,60
42958,2686,2,60
42957,42956,2,60
42957,41834,2,60
42956,41834,2,60
42954,1179,2,180
42914,42794,2,60
42896,12051,2,60
42752,42751,2,60
42752,2608,2,180
42752,2607,2,180
42751,2608,2,180
42751,2607,2,180
428,427,2,120
42715,3473,2,60
42712,42711,2,60
42708,34414,2,60
70,42679,2,60
42677,33909,2,60
42664,42663,2,60
42664,42662,2,60
42664,42661,2,60
42663,42662,2,60
42663,42661,2,60
42662,42661,2,60
42615,42614,2,60
42575,42574,2,60
42575,37439,2,240
42575,37438,2,240
42574,37439,2,240
42574,37438,2,240
42562,42561,2,60
42560,42559,2,60
42558,42557,2,60
42549,42548,2,60
42546,1097,2,60
42545,31764,2,60
426,425,2,120
42540,39938,2,60
42540,39937,2,60
42538,2725,2,60
42538,2724,2,60
42534,11088,2,60
42517,42516,2,60
42515,42514,2,60
42480,39274,2,60
484,42478,2,60
483,42478,2,60
482,42478,2,60
42476,42475,2,60
42474,10740,2,60
42436,11364,2,60
750,42434,2,60
42379,42378,2,60
42377,42376,2,60
42374,1467,2,60
42363,42362,2,60
42319,42318,2,60
42289,42288,2,60
42285,42284,2,60
42283,42282,2,60
42281,42280,2,60
42279,2813,2,60
42279,2812,2,60
42278,42277,2,60
42236,42235,2,60
42236,42214,2,60
42236,41995,2,60
42236,41994,2,60
42236,3378,2,60
42235,42214,2,60
42235,41995,2,60
42235,41994,2,60
42235,3378,2,60
42214,41995,2,60
42214,41994,2,60
42214,3378,2,60
42157,42155,2,180
42061,42060,2,60
42059,42058,2,60
42054,1782,2,540
42054,1781,2,540
40179,40135,2,60
40175,40174,2,60
40115,40036,2,60
40115,39976,2,180
40115,37301,2,60
40115,37295,2,60
40115,37275,2,180
40115,34416,2,180
40115,11315,2,180
40114,39960,2,60
40036,39976,2,180
40036,37301,2,60
40036,37295,2,60
40036,37275,2,180
40036,34416,2,180
40036,11315,2,180
40035,40034,2,60
40014,39895,2,60
40014,39894,2,60
39998,36115,2,60
39998,36114,2,60
39996,37274,2,60
39996,37217,2,60
39996,37216,2,60
39996,37215,2,60
39996,37170,2,60
39996,37169,2,60
39976,37301,2,180
39976,37295,2,180
39976,37275,2,60
39976,34416,2,60
39976,11315,2,60
39975,39974,2,60
39959,1687,2,60
39956,39955,2,60
39954,39953,2,60
39950,39949,2,60
39948,39947,2,60
39942,39941,2,60
39942,39920,2,60
39942,39919,2,60
39941,39920,2,60
39941,39919,2,60
400,399,2,120
39938,39937,2,60
39936,10797,2,60
39921,1489,2,60
39920,39919,2,60
39918,1996,2,60
39917,39534,2,60
39898,3466,2,60
39895,39894,2,60
398,397,2,120
39675,39674,2,60
39614,2009,2,60
39614,2008,2,60
39614,12287,2,60
39578,39577,2,60
39576,10552,2,60
39575,11017,2,60
396,395,2,120
39474,37399,2,60
39474,3434,2,60
39474,32682,2,60
39474,30575,2,60
39474,30574,2,60
39474,30507,2,60
39474,30506,2,60
39474,1061,2,60
39474,1059,2,60
39474,10567,2,60
39474,10566,2,60
39474,10332,2,60
39474,10252,2,60
40,39,2,120
394,393,2,120
39338,30527,2,60
39337,39336,2,60
45467,39215,2,120
45466,39215,2,120
39215,39214,2,60
45837,45836,2,60
45835,45834,2,60
45822,38834,2,60
45822,37408,2,60
45822,1892,2,60
45819,3410,2,60
45817,11875,2,60
45809,45434,2,60
45807,1452,2,60
45806,45805,2,60
45806,11879,2,60
45806,11878,2,60
45805,11879,2,60
45805,11878,2,60
45804,33947,2,60
45804,33845,2,60
45804,11392,2,60
45804,11323,2,60
45804,11322,2,60
45804,11321,2,60
45803,43422,2,60
45798,45797,2,60
45798,36895,2,60
45798,36894,2,60
45797,36895,2,60
45797,36894,2,60
45796,31504,2,60
45796,2471,2,180
45796,2470,2,180
45791,2556,2,60
45790,45789,2,60
45790,41295,2,180
45790,2721,2,180
45790,2720,2,180
45790,2719,2,180
45789,41295,2,180
45789,2721,2,180
45789,2720,2,180
45789,2719,2,180
45787,12076,2,60
45779,45778,2,60
45774,45773,2,60
45774,45769,2,60
45774,45768,2,60
45774,45767,2,60
45773,45769,2,60
45773,45768,2,60
45773,45767,2,60
45769,45768,2,60
45769,45767,2,60
45768,45767,2,60
45766,45764,2,60
45720,45719,2,60
45640,40674,2,60
45640,2814,2,60
45638,37506,2,60
45638,2427,2,60
45638,12126,2,60
45485,45484,2,60
45483,45482,2,60
45481,45480,2,60
45477,45476,2,60
45475,45474,2,60
45473,45472,2,60
45469,2465,2,60
45467,45466,2,60
45465,45464,2,60
45463,45462,2,60
45461,45460,2,60
45459,45458,2,60
45457,45456,2,60
45455,45454,2,60
45453,45452,2,60
45451,45450,2,60
45447,45446,2,60
45445,45444,2,60
45443,45442,2,60
45441,45440,2,60
45439,45438,2,60
45432,45431,2,60
45430,45429,2,60
45425,45424,2,60
45423,45422,2,60
45421,45420,2,60
45419,45418,2,60
45378,43838,2,120
45378,43836,2,300
45378,43835,2,300
45359,45358,2,60
454,453,2,120
45282,45281,2,60
45280,45279,2,60
45041,10972,2,60
45001,33429,2,60
45001,2306,2,60
45001,2305,2,60
44978,43215,2,60
44978,43214,2,60
44838,11240,2,60
44838,10329,2,60
44799,44798,2,60
44759,44758,2,60
44678,42682,2,60
44618,44279,2,60
44618,44278,2,60
44598,33685,2,60
44598,11518,2,60
44558,44538,2,60
44418,10490,2,60
44358,38296,2,60
44322,44321,2,60
44279,44278,2,60
44058,3330,2,60
441,440,2,120
44038,39054,2,60
44038,35954,2,180
44038,35834,2,60
44038,34350,2,60
44038,32503,2,60
44038,32502,2,60
44038,2230,2,60
44038,2226,2,60
44038,2206,2,180
44018,2993,2,60
44018,2992,2,60
43999,40714,2,60
43944,11721,2,60
43937,43936,2,60
43934,1178,2,60
43917,39942,2,60
45467,39214,2,120
45466,39214,2,120
392,391,2,120
39135,39134,2,60
39106,30418,2,60
39095,39094,2,60
39054,35954,2,180
39054,35834,2,60
39054,34350,2,60
39054,32503,2,60
39054,32502,2,60
39054,2230,2,60
39054,2226,2,60
39054,2206,2,180
39037,2350,2,60
39035,39034,2,60
39014,30225,2,60
39014,2369,2,60
39014,2367,2,60
39014,2364,2,60
39014,11544,2,60
39014,11058,2,60
390,389,2,120
38897,12267,2,60
38834,37408,2,60
38834,1892,2,60
38797,2133,2,60
38795,2772,2,60
38795,2771,2,60
386,385,2,120
38374,30266,2,60
38358,30257,2,60
38358,2614,2,60
38358,2613,2,60
38299,11491,2,60
38299,11292,2,60
38299,11231,2,60
38299,10188,2,60
38299,10185,2,60
38295,38294,2,60
38295,11029,2,60
38294,11029,2,60
38237,38236,2,60
38026,38025,2,60
37980,3346,2,60
37980,10585,2,60
37895,1399,2,60
37847,34535,2,60
37847,34434,2,60
37847,34433,2,60
37839,34544,2,60
379,378,2,120
37835,35483,2,60
37825,2785,2,60
37825,2783,2,60
37765,37764,2,60
37735,37499,2,60
37686,37685,2,60
37675,37674,2,60
839,37616,2,60
37597,37596,2,60
37506,2427,2,60
37506,12126,2,60
37498,12182,2,60
37492,37491,2,60
37488,37487,2,60
37460,3014,2,60
37460,10569,2,60
37447,2026,2,60
37445,1015,2,60
37439,37438,2,60
37408,1892,2,60
37399,3434,2,60
37399,32682,2,60
37399,30575,2,60
37399,30574,2,60
37399,30507,2,60
37399,30506,2,60
37399,1061,2,60
37399,1059,2,60
37399,10567,2,60
37399,10566,2,60
37399,10332,2,60
37399,10252,2,60
37301,37295,2,60
37301,37275,2,180
37301,34416,2,180
37301,11315,2,180
37295,37275,2,180
37295,34416,2,180
37295,11315,2,180
37275,34416,2,60
37275,11315,2,60
37274,37217,2,60
37274,37216,2,60
37274,37215,2,60
37274,37170,2,60
37274,37169,2,60
373,372,2,120
37217,37216,2,60
37217,37215,2,60
36247,36246,2,60
36245,36244,2,60
36243,36242,2,60
36237,36236,2,60
36235,36234,2,60
36233,36232,2,60
36231,36230,2,60
36225,36224,2,60
36223,36222,2,60
36219,36218,2,60
36213,36212,2,60
362,12264,2,120
36209,36208,2,60
36207,36206,2,60
36197,36196,2,60
36176,36175,2,60
36176,30231,2,60
36176,30230,2,60
36176,30229,2,60
36176,11729,2,60
36175,30231,2,60
36175,30230,2,60
36175,30229,2,60
36175,11729,2,60
36160,36143,2,60
36159,36144,2,60
36158,36145,2,60
36156,36146,2,60
36155,36147,2,60
36151,36150,2,60
36138,3202,2,60
36137,3197,2,60
36115,36114,2,60
36095,36094,2,60
36056,36055,2,60
36035,290,2,60
36001,36000,2,60
6,3,2,120
35999,35998,2,60
35997,35996,2,60
35995,35994,2,60
35983,35982,2,60
35981,35980,2,60
35979,35978,2,60
35977,35976,2,60
35975,35974,2,60
35958,35957,2,60
35958,35774,2,60
35958,2186,2,60
35958,2185,2,60
35958,11921,2,60
35957,35774,2,60
35957,2186,2,60
35957,2185,2,60
35957,11921,2,60
35956,35955,2,60
35956,2189,2,60
35956,2187,2,60
35955,2189,2,60
35955,2187,2,60
35954,2206,2,180
35834,34350,2,60
35834,32503,2,60
35834,32502,2,60
35834,2230,2,60
35834,2226,2,60
35818,35817,2,60
35795,35794,2,60
818,35776,2,300
817,35776,2,300
35776,35775,2,60
818,35775,2,300
817,35775,2,300
35774,2186,2,60
35774,2185,2,60
35774,11921,2,60
35585,35584,2,60
356,355,2,120
35478,35461,2,60
35477,35476,2,60
35477,1766,2,60
35477,1765,2,60
35476,1766,2,60
35476,1765,2,60
35474,2906,2,60
35460,35459,2,60
42054,12124,2,60
42033,2042,2,60
42033,2041,2,60
42027,42026,2,60
42024,3001,2,60
42023,269,2,60
42023,268,2,60
42023,10239,2,60
41995,41994,2,60
41995,3378,2,60
41994,3378,2,60
58,41980,2,60
41979,41978,2,60
41975,41974,2,60
41975,11751,2,60
41975,11750,2,60
41974,11751,2,60
41974,11750,2,60
41895,41894,2,60
41857,41856,2,60
41819,11060,2,60
41818,37054,2,60
41814,2515,2,60
41814,2513,2,60
41814,2512,2,180
41814,10520,2,60
41778,368,2,60
41778,367,2,60
41758,11099,2,60
41753,1586,2,60
41737,33782,2,60
41737,33780,2,60
41737,33779,2,60
41737,33778,2,60
41737,33777,2,60
41737,33775,2,60
41737,33773,2,60
41737,33770,2,60
41737,33769,2,60
41737,33767,2,60
41736,41735,2,60
41736,41734,2,60
41736,34005,2,60
41736,30137,2,60
41736,30136,2,60
41736,30093,2,60
41736,30070,2,60
41736,12275,2,60
41736,12273,2,60
41736,12272,2,60
41736,12266,2,60
41736,12265,2,60
41736,12120,2,60
41736,12045,2,60
41736,1012,2,60
41735,41734,2,60
41735,34005,2,60
41735,30137,2,60
41735,30136,2,60
41735,30093,2,60
41735,30070,2,60
41735,12275,2,60
41735,12273,2,60
41735,12272,2,60
41735,12266,2,60
41735,12265,2,60
41735,12120,2,60
41735,12045,2,60
41735,1012,2,60
41734,34005,2,60
41734,30137,2,60
41734,30136,2,60
41734,30093,2,60
41734,30070,2,60
41734,12275,2,60
41734,12273,2,60
41734,12272,2,60
41734,12266,2,60
41734,12265,2,60
41734,12120,2,60
41734,12045,2,60
41734,1012,2,60
41657,41656,2,60
41655,41654,2,60
41514,3028,2,60
41295,2721,2,60
41295,2720,2,60
41295,2719,2,60
41235,41234,2,60
41235,3137,2,60
41235,3136,2,60
41235,30493,2,60
41235,30488,2,60
41234,3137,2,60
41234,3136,2,60
41234,30493,2,60
41234,30488,2,60
41214,41101,2,60
41154,32446,2,60
41115,3133,2,60
41100,10976,2,60
41097,41096,2,60
41095,41094,2,60
41077,41076,2,60
41075,41074,2,60
41065,41064,2,60
41056,41055,2,60
411,410,2,120
41020,10408,2,60
41017,41016,2,60
41015,41014,2,60
40914,10599,2,60
40857,40856,2,60
40847,11862,2,60
40846,36938,2,60
40796,1144,2,60
40796,1143,2,60
682,40715,2,60
40674,2814,2,60
40625,40624,2,60
40622,34897,2,60
40621,38754,2,60
40618,31202,2,60
40618,2793,2,60
40614,36356,2,60
40536,11975,2,60
40536,11974,2,60
40535,40534,2,60
405,30239,2,120
405,404,2,120
40434,2640,2,60
404,30239,2,120
534,40314,2,60
533,40314,2,60
40254,3111,2,60
40236,34294,2,60
40236,34293,2,60
40236,2801,2,60
40222,40179,2,60
40222,40135,2,60
40195,40194,2,60
35456,35455,2,60
35437,35436,2,60
35437,34816,2,60
35437,34813,2,60
35436,34816,2,60
35436,34813,2,60
35360,10245,2,60
35335,35334,2,60
35257,35256,2,60
352,11223,2,120
352,10568,2,120
3517,2328,2,180
3517,2327,2,180
3517,3516,2,120
3516,2328,2,180
3516,2327,2,180
3515,3514,2,120
35135,35134,2,60
352,351,2,120
351,11223,2,120
351,10568,2,120
3508,10082,2,120
3508,10081,2,120
5,3,2,120
3500,3499,2,120
3498,3497,2,120
3508,3493,2,120
3493,10082,2,120
3493,10081,2,120
3487,3486,2,120
3485,3484,2,120
34816,34813,2,60
3478,3477,2,120
34713,12233,2,60
34657,34656,2,60
34655,34654,2,60
34653,3038,2,60
34634,34633,2,60
34614,34613,2,60
34614,34554,2,60
34614,34392,2,60
34613,34554,2,60
34613,34392,2,60
34593,34410,2,60
34554,34392,2,60
34536,34394,2,60
34535,34434,2,60
34535,34433,2,60
34534,34533,2,60
34460,2838,2,60
34459,34458,2,60
34455,34454,2,60
34435,33725,2,60
34434,34433,2,60
3443,3442,2,120
34417,1817,2,60
34417,1815,2,60
34416,11315,2,60
34412,34411,2,60
3441,3440,2,120
34350,32503,2,180
34350,32502,2,180
34350,2230,2,180
34350,2226,2,180
3434,30575,2,120
3434,30574,2,120
3434,30507,2,120
3434,30506,2,120
3434,10567,2,120
3434,10566,2,120
3434,10332,2,120
3434,10252,2,120
34294,34293,2,60
34294,2801,2,60
34293,2801,2,60
34292,34291,2,60
3427,3426,2,120
34238,34237,2,60
34235,34234,2,60
34233,34232,2,60
34231,1470,2,60
34231,1469,2,60
34214,34213,2,60
34212,34211,2,60
34151,1270,2,60
34150,3370,2,60
3414,3413,2,120
3412,3411,2,120
34113,34112,2,60
34111,34110,2,60
454,34109,2,60
453,34109,2,60
34109,34107,2,60
454,34107,2,60
453,34107,2,60
33780,33770,2,60
33780,33769,2,60
33780,33767,2,60
33779,33778,2,60
33779,33777,2,60
33779,33775,2,60
33779,33773,2,60
33779,33770,2,60
33779,33769,2,60
33779,33767,2,60
33778,33777,2,60
33778,33775,2,60
33778,33773,2,60
33778,33770,2,60
33778,33769,2,60
33778,33767,2,60
33777,33775,2,60
33777,33773,2,60
33777,33770,2,60
33777,33769,2,60
33777,33767,2,60
33775,33773,2,60
33775,33770,2,60
33775,33769,2,60
33775,33767,2,60
33773,33770,2,60
33773,33769,2,60
33773,33767,2,60
33770,33769,2,60
33770,33767,2,60
33769,33767,2,60
338,337,2,120
33685,11518,2,120
35585,3364,2,240
35584,3364,2,240
3364,11226,2,120
3364,10966,2,120
914,33565,2,60
33545,10697,2,60
33545,10696,2,60
336,335,2,120
620,3352,2,240
619,3352,2,240
3346,10585,2,120
33432,33431,2,60
33432,2095,2,60
33432,2093,2,60
33431,2095,2,60
33431,2093,2,60
33429,2306,2,60
33429,2305,2,60
3343,3342,2,120
334,10999,2,120
334,10964,2,120
34,33,2,120
334,333,2,120
333,10999,2,120
333,10964,2,120
33305,33304,2,60
33289,33288,2,60
33285,33284,2,60
3327,3326,2,120
3325,12199,2,180
3325,3324,2,120
3324,12199,2,180
3322,3321,2,120
3317,3316,2,120
33127,187,2,120
37217,37170,2,60
37217,37169,2,60
37216,37215,2,60
37216,37170,2,60
37216,37169,2,60
37215,37170,2,60
37215,37169,2,60
37199,37198,2,60
37196,1932,2,60
37195,37194,2,60
37195,36514,2,60
37195,106,2,60
37194,36514,2,60
37194,106,2,60
37179,286,2,60
37179,285,2,60
37171,10934,2,60
37171,10933,2,60
37170,37169,2,60
37157,37156,2,60
37075,37074,2,60
37056,12063,2,60
37055,12061,2,60
37036,37035,2,60
37036,36955,2,60
37036,2712,2,60
37036,2711,2,60
37036,10802,2,60
37036,10478,2,60
37035,36955,2,60
37035,2712,2,60
37035,2711,2,60
37035,10802,2,60
37035,10478,2,60
36995,36994,2,60
36955,2712,2,60
36955,2711,2,60
36955,10802,2,60
36955,10478,2,60
36895,36894,2,60
36879,36878,2,60
36877,36876,2,60
36875,36874,2,60
36834,36814,2,60
36797,36796,2,60
990,36757,2,60
989,36757,2,60
36754,30261,2,60
368,367,2,120
36695,1437,2,60
810,36694,2,60
44818,36694,2,900
36634,35594,2,60
366,365,2,120
36535,36534,2,60
36514,106,2,60
36459,36458,2,60
36457,36204,2,60
36455,36454,2,60
364,363,2,120
36331,36330,2,60
36329,36328,2,60
36323,36322,2,60
36321,36320,2,60
36319,36318,2,60
36272,36271,2,60
36266,36265,2,60
36262,36261,2,60
36260,36259,2,60
36254,36253,2,60
33126,33125,2,120
33124,11355,2,120
33063,33062,2,120
3305,30000,2,120
33046,33045,2,120
33044,33043,2,120
33011,1426,2,120
33011,1424,2,120
3301,3300,2,120
3299,3298,2,120
32962,1095,2,120
32962,1089,2,120
32962,1087,2,120
32942,31582,2,120
32942,2074,2,120
32942,2073,2,120
3289,3288,2,120
3287,3286,2,120
329,328,2,120
32782,31402,2,120
32744,32743,2,120
32744,30056,2,120
32744,10326,2,120
32743,30056,2,120
32743,10326,2,120
32722,200,2,120
32722,199,2,120
3434,32682,2,120
32682,30575,2,120
32682,30574,2,120
32682,30507,2,120
32682,30506,2,120
32682,1061,2,120
32682,1059,2,120
32682,10567,2,120
32682,10566,2,120
32682,10332,2,120
32682,10252,2,120
32648,1312,2,120
32647,32646,2,120
32643,32642,2,120
3259,3258,2,120
3255,3254,2,120
325,30397,2,120
3253,3252,2,120
325,10942,2,120
32503,32502,2,180
32503,2230,2,180
32503,2226,2,180
32502,2230,2,180
32502,2226,2,180
32482,32404,2,120
32482,1253,2,120
32482,1252,2,120
32482,1248,2,120
32482,12314,2,120
32445,30380,2,120
32444,31403,2,120
32444,30547,2,120
32404,1253,2,120
32404,1252,2,120
32404,1248,2,120
32404,12314,2,120
32364,32363,2,120
32344,32343,2,120
32344,1269,2,120
32344,1268,2,120
32343,1269,2,120
32343,1268,2,120
981,32342,2,120
980,32342,2,120
325,323,2,120
323,30397,2,120
323,10942,2,120
32303,32302,2,120
944,32299,2,120
32296,32295,2,120
32292,32291,2,120
32288,32287,2,120
32263,30377,2,120
32245,32244,2,120
32205,32204,2,120
32203,32202,2,120
322,321,2,120
3208,3207,2,120
31983,31982,2,120
31908,125,2,240
31908,124,2,300
31905,31904,2,120
31863,31862,2,120
3178,3177,2,120
3176,3175,2,120
318,317,2,120
3168,3167,2,120
31623,31622,2,120
31584,31583,2,120
3156,30083,2,120
3151,30553,2,120
31504,2471,2,240
31504,2470,2,240
31503,31502,2,120
3149,3148,2,120
3145,3144,2,120
3137,30493,2,120
3137,30488,2,120
3137,3136,2,120
3136,30493,2,120
3136,30488,2,120
3135,3134,2,120
3132,3131,2,120
3130,3129,2,120
31303,31284,2,120
31302,31283,2,120
3125,3124,2,120
3123,3122,2,120
3120,3119,2,120
3118,3117,2,120
312,311,2,120
3,10526,2,120
31686,31049,2,120
2490,2487,2,120
2488,2487,2,120
30041,2486,2,120
2483,2482,2,120
2480,2479,2,120
34087,2478,2,240
34087,2477,2,240
2478,2477,2,120
2471,2470,2,120
2448,2447,2,120
2446,2445,2,120
45419,244,2,180
45418,244,2,180
2438,2437,2,120
2431,2430,2,120
2427,12126,2,120
2426,2425,2,120
2422,2421,2,120
242,241,2,120
31503,2411,2,120
31502,2411,2,120
31503,2410,2,120
31502,2410,2,120
2411,2410,2,120
2409,2408,2,120
2407,2406,2,120
2404,2403,2,120
2397,2396,2,120
240,239,2,120
2388,2385,2,120
2388,2384,2,120
2385,2384,2,120
30225,2369,2,120
2369,11544,2,120
2369,11058,2,120
30225,2367,2,120
2369,2367,2,120
2367,11544,2,120
2367,11058,2,120
